sinetsizkoa	VV.PTCPABSSGDEF	sinetsi
dun	VFEMARGAB3SINFMPROGIND	ukan
.	_	.

Gainera	CONJ	gainera
,	_	,
2.000.	NUM	2.000+garren4
urtean	NSGINANIN+ESSDEF	urte
sartu	VV.PTCPPFV	sartu
diren	VARGAB3PIND	izan
diru	N	diru
partidak	NABSPLINANDEF	partida
-	_	-
dela	VARGAB3SPROGIND	izan
Europatik	PROPNSGAT+ABLDEF	Europa
lortutakoak	VV.PTCPABSPLDEF	lortu
,	_	,
Diputazioen	NGENPLANIMDEF	diputazio
apartazioak	NABSPLINANDEF	aportazio
edo	CONJ	edo
tesoreriako	NESSSGDEF	tesoreria
soberakinak	NABSPLDEF	soberakin
-	_	-
datorren	VARGAB3SPROGIND	etorri
urteko	NESSSGINANDEF	urte
aurrekontuari	NDATSGINANDEF	aurrekontu
gehituko	VV.PTCPPROSP	gehitu
zaio	VARGAB3SARGDA3SIND	izan
.	_	.

Hala	ADV	hala
,	_	,
azken	NUM	azken
partidu	N	partidu
hartako	DETESSSGDEF	hura
16	NUM	16
jokalari	N	jokalari
berberak	DETABSPLDEF	berbera
sartu	VV.PTCPPFV	sartu
ditu	VARGAB3PARGER3SIND	*edun
deialdian	NSGDEFIN+ESS	deialdi
Ziarretak	PROPNERGSGDEF	Ziarreta
,	_	,
eta	CONJ	eta
azken	NUM	azken
orduko	NESSSGDEFINAN	ordu
aldaketarik	NAT+ABL	aldaketa
ezean	ADPINDF	ez
,	_	,
hamaikako	N	hamaikako
bera	DETABSSGDEF	bera
zelairatuko	VV.PTCPPROSP	zelairatu
du	VARGAB3SARGER3SIND	*edun
Getaferen	PROPNGEN	Getafe
aurka	ADPABSSGDEF	aurka
.	_	.

Horietako	DETESSPLDEF	horiek
batzuk	DETABSPLDEF	batzuk
larri	ADV	larri
daude	VARGAB3PPROGIND	egon
,	_	,
baina	CONJ	baina
haien	DETGENPLDEF	haiek
egoera	NABSSGDEFINAN	egoera
egonkorra	ADJABSSGDEF	egonkor
da	VARGAB3SPROGIND	izan
eta	CONJ	eta
arriskutik	NAT+ABL	arrisku
kanpo	ADPABSSGDEFINAN	kanpo
daude	VARGAB3PPROGIND	egon
.	_	.

ETAren	PROPNGENSGDEF	ETA
hilketen	NGENPLDEF	hilketa
areagotzeen	NGEN	areagotze
aurka	ADPABSPLDEF	aurka
demokraton	NGENPLANIMDEF	demokrata
batasuna	NABSSGINANDEF	batasun
berretsi	VV.PTCP	berretsi
behar	NABSINDF	behar
dugu	VARGAB3SARGER1PPROGIND	ukan
.	_	.

Kirurgilari	N	kirurgilari
famatua	ADJABSSGDEF	famatu
izan	VNFIN	izan
zitekeen	VARGAB3SPOT	*edin
ere	CONJ	ere
.	_	.

Baina	CONJ	baina
nola	ADV	nola
osatzen	VNFINIPFV	osatu
da	VARGAB3SIND	izan
fosil	N	fosil
bat	NUM	bat
?	_	?

Ekaineko	NESSSGINANDEF	ekain
eta	CONJ	eta
uztaileko	ADJESSSGDEF	uztaile
14	NUM	14
galdeketetan	NPLINANIN+ESSDEF	galdeketa
,	_	,
berriz	CONJ	berriz
,	_	,
hamarretan	NUM	hamar
ezezkoa	NABSSGINANDEF	ezezko
nagusitu	VV.PTCPPFV	nagusitu
zen	VARGAB3SIND	izan
.	_	.

Saia	VNFIN	saiatu
zaitez	VARGAB2SIMP	*edin
,	_	,
eta	CONJ	eta
segur	ADV	segur
naiz	VARGAB1SPROGIND	izan
lortuko	VV.PTCPPROSP	lortu
duzula	VARGAB3SARGER2SIND	*edun
.	_	.

Iberiako	PROPNESSSGDEF	Iberia
jumbo	N	junbo
707	NUM	707
batean	NUM	bat
ikaragarri	ADV	ikaragarri
katxondeatzen	VNFINIPFV	katxondeatu
dira	VARGAB3PIND	izan
bidaiariez	NINSPLDEFANIM	bidaiari
.	_	.

Juan	PROPN	Juan
Chozas	PROPN	Chozas
Enplegu	N	enplegu
idazkari	N	idazkari
orokorrak	ADJERGSGDEF	orokor
jakinarazi	VCAUS	jakiN+araz
zituen	VARGAB3PARGER3SIND	*edun
atzo	ADV	atzo
datuok	NABSPLINANDEF	datu
.	_	.

TOM	PROPN	Tom
CONSTANTINE	PROPNABSSGDEF	Constantine
estatubatuarrak	ADJERGSGDEF	estatubatuar
aztertuko	VV.PTCPPROSP	aztertu
ditu	VARGAB3PARGER3SIND	*edun
RUC	PROPN	RUC
Ipar	N	ipar
Irlandako	PROPNESSSGDEF	Irlanda
Poliziari	NDATSGDEF	polizia
egingo	VV.PTCPPROSP	egin
zaizkion	VARGAB3PARGDA3SIND	izan
erreformak	NABSPLDEF	erreforma
,	_	,
atzo	ADV	atzo
Peter	PROPN	Peter
Mandelson	PROPN	Mandelson
ministro	N	ministro
britainiarrak	ADJERGSGDEF	britainiar
iragarri	VV.PTCPPFV	iragarri
zuenez	VARGAB3SARGER3SIND	*edun
.	_	.

-	_	-
Altdorfer	PROPN	Altdorfer
,	_	,
zuk	PRO	zu
zerbait	PROABSINDF	zerbait
ezkutatzen	VNFINIPFV	ezkutatu
diguzu	VARGAB3SARGER2SARGDA1PIND	*edun
.	_	.

Bestalde	CONJ	bestalde
,	_	,
jalkitako	VV.PTCPESS	jalki
material	N	material
horiekin	DETCOM	horiek
batera	ADPPLAT+ALLDEF	bat
arro	N	arro
edo	CONJ	edo
haran	N	haran
sedimentarioetan	ADJPLIN+ESSDEF	sedimentario
bizitako	ADJESSINDF	bizi
animalia	N	animalia
eta	CONJ	eta
landare	N	landare
batzuen	DETGENPLDEF	batzuk
hondarrak	NABSPLINANDEF	hondar
pilatzen	VNFINIPFV	pilatu
dira	VARGAB3PIND	izan
,	_	,
harri	N	harri
"	_	"
bereziak	ADJABSPLDEF	berezi
"	_	"
sortaraziz	VCAUS	sorraraz
.	_	.

Olivier	PROPN	Olivier
Nauroy	PROPNABSSGDEF	Nauroy
berriro	ADV	berriro
bigarren	NUM	bigarren
lerroan	NSGINANIN+ESSDEF	lerro
ariko	V	ari_izan
da	VARGAB3SIND	izan
,	_	,
eta	CONJ	eta
miarriztarrak	NERGSGDEF	miarriztar
hau	DETABSSGDEF	hau
zioen	VARGAB3SARGER3SPROGIND	esan
:	_	:

Nik	PRO	ni
aitortu	VV.PTCPPFV	aitortu
nuen	VARGAB3SARGER1SIND	*edun
desobedientzia	N	desobedientzia
zibila	ADJABSSGDEF	zibil
egiten	VNFINIPFV	egin
dugula	VARGAB3SARGER1PIND	*edun
,	_	,
dena	DETABSSGDEF	dena
publikoa	ADJABSSGDEF	publiko
dela	VARGAB3SPROGIND	izan
eta	CONJ	eta
abar	N	abar
.	_	.

Hortaz	CONJ	hortaz
,	_	,
Dusko	PROPN	Dusko
Ivanovicek	PROPNERGSGDEF	Ivanovic
hiru	NUM	hiru
pibot	NABSINDF	pibot
izango	VV.PTCPPROSP	izan
ditu	VARGAB3PARGER3SIND	*edun
datorren	VARGAB3SPROGIND	etorri
denboraldia	NABSSGDEF	denboraldi
prestatzeko	VABSINDF	prestatu
,	_	,
pibot	N	pibot
amerikarra	ADJABSSGDEF	amerikar
etortzeko	VABSINDF	etorri
dagoenean	VARGAB3SPROGIND	egon
oraindik	ADV	oraindik
.	_	.

Jon	PROPN	Jon
Azkune	PROPN	Azkune
azpeitiarrak	ADJERGSGDEF	azpeitiar
eta	CONJ	eta
Oscar	PROPN	Oscar
Garcia	PROPN	Garcia
barakaldarrak	ADJERGSGDEF	barakaldar
Portugalgo	PROPNESSSGDEF	Portugal
Paredes	PROPN	Paredes
Movel	PROPN	Movel
taldean	NSGINANIN+ESSDEF	talde
korrituko	VV.PTCPPROSP	korritu
dute	VARGAB3SARGER3PIND	*edun
hurrengo	ADJ	hurrengo
denboraldian	NSGIN+ESSDEF	denboraldi
.	_	.

Paul	PROPN	Paul
Laxaltek	PROPNERGSGDEF	Laxalt
,	_	,
esaterako	ADV	esaterako
,	_	,
sarrera	NABSSGINANDEF	sarrera
du	VARGAB3SARGER3SPROGIND	ukan
Elhuyarren	PROPNGENSGDEF	Elhuyar
Hiztegi	N	hiztegi
Enziklopedikoan	ADJSGIN+ESSDEF	entziklopediko
-	_	-
baina	CONJ	baina
ez	PARTNEG	ez
Lur-enean	NSGIN+ESSDEF	Lur
-	_	-
,	_	,
eta	CONJ	eta
sarrera	N	sarrera
bereko	DETESS	bera
bukaeran	NSGINANIN+ESSDEF	bukaera
,	_	,
bere	DETGENSG	bera
anaia	N	anaia
Robert	PROPNABSSGDEF	Robert
-	_	-
entzute	N	entzute
jasoko	ADJESSSGDEF	jaso
idazlea	NABSSGANIMDEF	idazle
-	_	-
,	_	,
aipatzen	VNFINIPFV	aipatu
da	VARGAB3SIND	izan
...	_	...
oker	ADV	oker
.	_	.

Zu	PRO	zu
zaude	VARGAB2SIMPPROG	egon
isilik	ADV	isilik
!	_	!

Zergatik	ADV	zergatik
daukazue	VARGAB3SARGER2PPROGIND	eduki
aurpegia	NABSSGINANDEF	aurpegi
zuri	ADJABSINDF	zuri
?	_	?

Gainera	CONJ	gainera
,	_	,
Meñakako	PROPNESSSGDEF	Meñaka
entrenatzaileak	NERGSGDEF	entrenatzaile
"	_	"
markaketa	N	markaketa
berezirik	ADJPRTINDF	berezi
ez	PARTNEG	ez
"	_	"
dela	VARGAB3SIND	izan
izango	VV.PTCPPROSP	izan
aurreratu	VV.PTCPPFV	aurreratu
zuen	VARGAB3SARGER3SIND	*edun
,	_	,
"	_	"
aurkariaren	NGENSGDEF	aurkari
ezaugarriak	NABSPLINANDEF	ezaugarri
ondo	ADV	ondo
aztertu	VV.PTCPPFV	aztertu
"	_	"
dituztela	VARGAB3PARGER3PIND	*edun
esan	VV.PTCP	esan
ostean	ADV	ostean
.	_	.

NBAko	PROPNESSSGDEF	NBA
jokalari	N	jokalari
dotoreenetakoa	ADJABSSGRLDEF	dotore
da	VARGAB3SPROGIND	izan
.	_	.

Gorputz	N	gorputz
osoan	ADJSGDEFIN+ESS	oso
ditu	VARGAB3PARGER3SPROGIND	ukan
kolpeak	NABSPLDEFINAN	kolpe
eta	CONJ	eta
ezin	NABSINDF	ezin
da	VARGAB3SPROGIND	izan
bizikletan	NSGDEFINANIN+ESS	bizikleta
jarri	VV.PTCP	jarri
uneotan	NPLDEFINANIN+ESS	une
.	_	.

EHk	PROPNERGSGDEF	EH
hezkuntza	N	hezkuntza
eta	CONJ	eta
euskarako	NESSSGINANDEF	euskara
presidentziak	NABSPLDEF	presidentzia
zituen	VARGAB3PARGER3SPROGIND	ukan
.	_	.

Poloa	NABSSGINANDEF	polo
guztiz	ADV	guztiz
kontra	ADV	kontra
azaldu	VV.PTCPPFV	azaldu
da	VARGAB3SIND	izan
.	_	.

"	_	"
SUHILTZAILEEN	NGENPLDEF	suhiltzaile
proba	N	proba
bat	NUM	bat
izan	VV.PTCPPFV	izan
zen	VARGAB3SIND	izan
,	_	,
eta	CONJ	eta
,	_	,
hortaz	CONJ	hortaz
,	_	,
pistaren	NGENSGINANDEF	pista
miaketa	NABSSGDEF	miaketa
atzeratu	VV.PTCPPFV	atzeratu
egin	VV.PTCPPFV	egin
zen	VARGAB3SIND	izan
"	_	"
.	_	.

Azken	NUM	azken
egunetan	NPLINANIN+ESSDEF	egun
20.000tik	NUM	20.000
40.000ra	NUM	40.000
errefuxiatuk	NERGINDF	errefuxiatu
utzi	VV.PTCPPFV	utzi
dituzte	VARGAB3PARGER3PIND	*edun
babeslekuak	NABSPLINANDEF	babesleku
,	_	,
baina	CONJ	baina
ez	PARTNEG	ez
dira	VARGAB3PIND	izan
beren	DETGENPLDEF	berak
herrira	NSGAT+ALLDEF	herri
itzuli	VV.PTCPPFV	itzuli
.	_	.

BBC	PROPN	BBC
albiste	N	albiste
agentzia	N	agentzia
britainiarreko	ADJESSSGDEF	britainiar
berriemailearen	NGEN	berriemaile
arabera	ADPSGDEF	arabera
,	_	,
Intifada	PROPN	Intifada
garaian	NSGIN+ESSDEFINAN	garai
ere	CONJ	ere
80.eko	NUM	80+garren4
hamarkadako	NESSSGDEF	hamarkada
palestinarren	NGENPLDEFANIM	palestinar
altxamenduan	NSGIN+ESSDEF	altxamendu
ez	PARTNEG	ez
zen	VARGAB3SIND	izan
Jerusalemgo	PROPNESSSGDEF	Jerusalem
kaleetan	NPLIN+ESSDEFINAN	kale
oraingoan	ADV	oraingoan
adinako	ADVESS	adina
borrokaldi	N	borrokaldi
latz	ADJ	latz
eta	CONJ	eta
jendetsurik	ADJPRTINDF	jendetsu
ikusi	VV.PTCPPFV	ikusi
.	_	.

-	_	-
esan	VV.PTCPPFV	esan
zuen	VARGAB3SARGER3SIND	*edun
magoak	NERGSGANIMDEF	mago
-	_	-
.	_	.

Italiarrek	NERGPLANIMDEF	italiar
,	_	,
beraz	CONJ	beraz
,	_	,
urtea	NABSSGINANDEF	urte
biribiltzeko	VESS	biribildu
aukera	N	aukera
paregabea	ADJABSSGDEF	paregabe
dute	VARGAB3SARGER3PPROGIND	ukan
Eurokopan	PROPNSGIN+ESSDEF	Eurokopa
.	_	.

Buru-belarri	ADV	buru-belarri
lanean	NSGIN+ESSDEFINAN	lan
sartuta	VV.PTCP	sartu
Ezquerro	PROPNABSSGDEF	Ezquerro
izan	VV.PTCP	izan
ezik	CONJ	ezik
,	_	,
jokalari	N	jokalari
guztiak	DETABSPLDEF	guzti
entrenatu	VV.PTCPPFV	entrenatu
ziren	VARGAB3PIND	izan
Lezaman	PROPNSGIN+ESSDEF	Lezama
.	_	.

Taldea	NABSSGINANDEF	talde
sakabanatu	VV.PTCP	sakabanatu
egin	VV.PTCPPFV	egin
da	VARGAB3SIND	izan
,	_	,
gelaz	NINSSGINANDEF	gela
gela	NABSSGINANDEF	gela
bizkor	ADV	bizkor
begiratzeko	VABSINDF	begiratu
.	_	.

Bi	NUM	bi
kuartel	N	kuartel
militar	ADJABSINDF	militar
eta	CONJ	eta
hiru	NUM	hiru
begiratoki	NABSINANINDF	begiratoki
itxiko	VV.PTCPPROSP	itxi
ditu	VARGAB3PARGER3SIND	*edun
Erresuma	N	erresuma
Batuko	ADJESSSGDEF	batu
Gobernuak	NERGSGDEF	gobernu
.	_	.

Kantxa	N	kantxa
hauetan	DETPLDEFIN+ESS	hauek
jolasten	VNFINIPFV	jolastu
den	VARGAB3SIND	izan
modalitate	N	modalitate
bakarra	ADJABSSGDEF	bakar
errebotea	NABSSGDEFINAN	errebote
da	VARGAB3SPROGIND	izan
.	_	.

Honen	DETGENSGDEF	hau
lehendabiziko	NUM	lehendabiziko
xedea	NABSSGINANDEF	xede
zen	VARGAB3SPROGIND	izan
genozidio	N	genozidio
armeniarraren	ADJGENSGDEF	armeniar
gogoratzeak	NABSPLDEF	gogoratze
urtero	ADV	urtero
antolatzea	VABS	antolatu
apirilaren	NGENSGINANDEF	apiril
24ean	NUM	24
,	_	,
1915	NUM	1915
urteko	NESSSGINANDEF	urte
apirilaren	NGENSGINANDEF	apiril
25a	NUM	25
izan	VV.PTCPPFV	izan
baitzen	VARGAB3SIND	izan
honen	DETGENSGDEF	hau
hasiera	NABSSGINANDEF	hasiera
.	_	.

Zumaiak	PROPNERGSGDEF	Zumaia
erlojupekoan	NSGINANIN+ESSDEF	erlojupe
jardun	VV.PTCPPFV	jardun
zuen	VARGAB3SARGER3SIND	*edun
eta	CONJ	eta
hirugarren	NUM	hirugarren
bukatu	VV.PTCPPFV	bukatu
zuen	VARGAB3SARGER3SIND	*edun
azken	NUM	azken
sailkapenean	NSGINANIN+ESSDEF	sailkapen
.	_	.

Miarriztarrek	ADJERGPLDEF	miarriztar
defentsan	NSGIN+ESSDEFINAN	defentsa
presio	N	presio
handia	ADJABSSGDEF	handi
egin	VV.PTCP	egin
beharko	V	behar_izan
dute	VARGER3PARGAB3SIND	*edun
"	_	"
.	_	.

Sendo	ADJABSINDF	sendo
gaudenok	VERGPLARGAB1PDEFPROGIND	egon
argalen	ADJGENPLDEF	argal
ahuleriak	NABSPLINANDEF	ahuleria
eraman	VV.PTCP	eraman
behar	NABSINDF	behar
ditugu	VARGAB3PARGER1PPROGIND	ukan
.	_	.

Galarretan	PROPNSGIN+ESSDEF	Galarreta
ere	CONJ	ere
estelar	N	estelar
polita	ADJABSSGDEF	polit
dute	VARGAB3SARGER3PPROGIND	ukan
:	_	:

Baina	CONJ	baina
,	_	,
independentzia	NABSSGDEF	independentzia
eskuratu	VV.PTCP	eskuratu
nahi	NABSINDF	nahi
izatea	VABS	izan
arriskutsutzat	ADJFRMLINDF	arriskutsu
jo	VV.PTCPPFV	jo
zuen	VARGAB3SARGER3SIND	*edun
.	_	.

Sistema	N	sistema
sozialaren	ADJGENSGDEF	sozial
erreforma	N	erreforma
horiek	DETERGPLDEF	horiek
,	_	,
orokorrean	ADJSGIN+ESSDEF	orokor
,	_	,
lehenik	ADV	lehenik
eta	CONJ	eta
behin	ADV	behin
herritarren	NGENPLDEF	herritar
errendimendu	N	errendimendu
pertsonala	ADJABSSGDEF	pertsonal
handitu	VV.PTCP	handitu
nahi	NABSINDF	nahi
dute	VARGER3PARGAB3SPROGIND	ukan
,	_	,
eta	CONJ	eta
,	_	,
ondorioz	NINSINDFINAN	ondorio
,	_	,
Estatuaren	NGENSGDEF	estatu
obligazioak	NABSPLDEFINAN	obligazio
gutxitu	VV.PTCP	gutxitu
.	_	.

Ibarretxek	PROPNERGSGDEF	Ibarretxe
ETAri	PROPNDATSGDEF	ETA
adierazi	VCAUS	adierazi
nahi	NABSINDF	nahi
dio	VARGAB3SARGER3SARGDA3SPROGIND	ukan
indarkeriaren	NGEN	indarkeria
aurka	ADPABSSGINANDEF	aurka
"	_	"
elkartuta	VV.PTCP	elkartu
"	_	"
daudela	VARGAB3PPROGIND	egon
.	_	.

ALBERTO	PROPN	Alberto
IÑURRATEGI	PROPNABSSGDEF	Iñurrategi
lagun	N	lagun
eta	CONJ	eta
senidez	NINSINDF	senide
inguratuta	VV.PTCP	inguratu
dago	VARGAB3SPROGIND	egon
,	_	,
azkenean	ADV	azkenean
.	_	.

FIJI	PROPNABSSGDEF	Fiji
Kolpistek	NERGPLDEF	kolpista
atzera	ADV	atzera
egitera	VAT+ALL	egin
behartu	VV.PTCPPFV	behartu
dute	VARGAB3SARGER3PIND	*edun
Gobernu	N	gobernu
mlilitarra	ADJABSSGDEF	militar
.	_	.

Bestela	CONJ	bestela
,	_	,
horrek	DETERGSGDEF	hori
ETAri	PROPNDATSGDEF	ETA
emango	VV.PTCPPROSP	eman
lioke	VARGAB3SARGER3SARGDA3SCOND	*edun
lema	N	lema
politikoa	ADJABSSGDEF	politiko
"	_	"
.	_	.

Bestalde	CONJ	bestalde
,	_	,
goiko	ADJ	goiko
esperientziaren	NGEN	esperientzia
bidez	ADPINSSGINANDEF	bide
gogoratu	VV.PTCP	gogoratu
ahal	N	ahal
izango	VV.PTCPPROSP	izan
zenuen	VARGAB3SARGER2SPROGIND	ukan
ura	NABSSGINANDEF	ur
hiru	NUM	hiru
egoeratan	NINANINDFIN+ESS	egoera
ager	VNFIN	agertu
daitekeela	VARGAB3SPOT	*edin
naturan	NSGINANIN+ESSDEF	natura
:	_	:

Sydneykoak	PROPNABSPLDEF	Sydney
amaituta	VV.PTCP	amaitu
lau	NUM	lau
urte	N	urte
barru	ADPABSINAN	barru
jokatuko	VV.PTCPPROSP	jokatu
dira	VARGAB3PIND	izan
Atenasen	PROPNSGIN+ESSDEF	Atenas
26.	NUM	26.
Olinpiar	N	olinpiar
Jokoak	NABSPLDEFINAN	joko
.	_	.

"	_	"
EEBBetako	PROPNESSPLDEF	EEBB
legeetan	NPLIN+ESSDEF	lege
sinesten	VNFINIPFV	sinetsi
dugu	VARGAB3SARGER1PIND	*edun
.	_	.

EAJk	PROPNERGSGDEFINAN	EAJ
bere	DETGENSG	bera
proiektua	NABSSGDEFINAN	proiektu
erabakiak	NABSPLDEF	erabaki
hartzen	VNFINIPFV	hartu
diren	VARGAB3PIND	izan
toki	N	toki
guztietara	DETPLDEFAT+ALL	guzti
eraman	VV.PTCP	eraman
nahi	NABSINDF	nahi
duela	V	ukan
azaldu	VV.PTCPPFV	azaldu
zuen	VARGER3SARGAB3SIND	*edun
.	_	.

Sentsazio	N	sentsazio
"	_	"
arraroak	ADJABSPLDEF	arraro
"	_	"
dituela	VARGAB3PARGER3SPROGIND	ukan
zioen	VARGER3SARGAB3SPROGIND	esan
atzo	ADV	atzo
Unanuek	PROPNERGSGDEF	Unanue
.	_	.

-	_	-
Portuko	NESSSGDEFINAN	portu
kostazainei	NDATPLDEF	kostazain
,	_	,
poliziari	NDATSGDEF	polizia
,	_	,
Gurutze	N	gurutze
Gorrikoei	ADJDATPLDEF	gorri
,	_	,
ez	PARTNEG	ez
dakit	VARGAB3SARGER1SPROGIND	jakin
.	_	.

Guardia	N	guardia
Zibilak	ADJERGSGDEF	zibil
legez	NINS	lege
kanpoko	ADPESSINDF	kanpo
75	NUM	75
etorkin	NABSINANINDF	etorkin
atzeman	VV.PTCPPFV	atzeman
ditu	VARGAB3PARGER3SIND	*edun
Cadizen	PROPNSGIN+ESSDEF	Cadiz
.	_	.

12	NUM	12
urteko	NINAN	urte
espetxe	N	espetxe
zigorra	NABSSGINANDEF	zigor
ezarri	VV.PTCPPFV	ezarri
diote	VARGAB3SARGER3PARGDA3SIND	*edun
Pakito	PROPN	Pakito
Mujikari	PROPNDATSGDEF	Mujika
.	_	.

Panathinaikosetik	PROPNSGAT+ABLDEF	Panathinaikos
eta	CONJ	eta
Bartzelonatik	PROPNSGAT+ABLDEF	Bartzelona
pasatu	VV.PTCP	pasatu
ondoren	ADV	ondoren
,	_	,
Bennetonen	PROPNSGIN+ESSDEF	Benneton
ari	V	ari
da	VARGAB3SPROGIND	izan
;	_	;
Kopa	NABSSGINANDEF	kopa
irabazi	VV.PTCPPFV	irabazi
du	VARGAB3SARGER3SIND	*edun
aurten	ADV	aurten
.	_	.

GEORGIAN	PROPNSGDEFIN+ESS	Georgia
dituen	VARGAB3PARGER3SIND	*edun
lau	NUM	lau
baseetatik	NPLDEFINANAT+ABL	base
bi	NUM	bi
uzten	VIN+ESS	utzi
hasi	VV.PTCPPFV	hasi
zen	VARGAB3SIND	izan
atzo	ADV	atzo
Errusiako	PROPNESSSGDEF	Errusia
Armada	NABSSGDEF	armada
.	_	.

Interesdunak	ADJERGSGDEF	interesdun
herritartasuna	NABSSGDEF	herritartasun
eskuratzeko	VABSINDF	eskuratu
duen	VARGAB3SARGER3SPROGIND	ukan
gaitasunaren	NGENSGINANDEF	gaitasun
araberakoa	NABSSGDEF	arabera
izango	VV.PTCPPROSP	izan
da	VARGAB3SIND	izan
aukerari	NDATSGINANDEF	aukera
eusteko	VESS	eutsi
modua	NABSSGINANDEF	modu
:	_	:

Gaur	ADV	gaur
egun	ADV	egun
14.000	NUM	14.000
soldadu	N	soldadu
britainiar	ADJABSINDF	britainiar
daude	VARGAB3PPROGIND	egon
Ipar	N	ipar
Irlandan	PROPNSGIN+ESSDEF	Irlanda
,	_	,
kopuru	N	kopuru
txikiena	ADJABSSGRLDEF	txiki
azken	NUM	azken
30	NUM	30
urteotan	NPLINANIN+ESSDEF	urte
.	_	.

Irekia	VV.PTCPABSSGDEF	ireki
dagoen	VARGAB3SPROGIND	egon
muturraldean	NSGIN+ESSDEF	muturralde
makil	N	makila
bat	NUM	bat
sarturik	VV.PTCPPRTINDF	sartu
dauka	VARGAB3SARGER3SPROGIND	eduki
alde	N	alde
batetik	NUM	bat
bestera	DETSGDEFAT+ALL	beste
.	_	.

Hori	DETABSSGDEF	hori
guztia	DETABSSGDEF	guzti
,	_	,
baina	CONJ	baina
,	_	,
hutsaren	NGENSGDEFINAN	huts
hurrena	ADJABSSGDEF	hurren
izan	VNFIN	izan
liteke	VARGAB3SPOT	*edin
Vienako	PROPNESSSGDEF	Viena
Gobernuaren	NGENSGDEF	gobernu
boikota	NABSSGDEFANIM	boikot
benetan	ADV	benetan
gauzatuz	VV.PTCPINSINDF	gauzatu
gero	ADV	gero
.	_	.

Lituaniarrek	NERGPLDEF	lituaniar
Euroligan	PROPNSGIN+ESSDEF	Euroliga
dute	VARGAB3SARGER3PPROGIND	ukan
euren	PRO	eurak
kalitatea	NABSSGINANDEF	kalitate
erakusteko	VESS	erakutsi
aukera	N	aukera
bakarra	ADJABSSGDEF	bakar
,	_	,
oraingoz	ADV	oraingoz
ez	PARTNEG	ez
baita	VARGAB3SIND	izan
argitu	VV.PTCPPFV	argitu
zein	DETABSINDF	zein
den	VARGAB3SPROGIND	izan
haien	DETGENPLDEF	haiek
etorkizuna	NABSSGINANDEF	etorkizun
ACB	PROPN	ACB
ligan	NSGINANIN+ESSDEF	liga
.	_	.

Harri	N	harri
horri	DETDATSGDEF	hori
aspalditik	ADVAT+ABL	aspaldi
ari	V	ari
zarete	VARGAB2PPROGIND	izan
kiloak	NABSPLINANDEF	kilo
eransten	VIN+ESS	erantsi
.	_	.

Victor	PROPN	Victor
Alexander-en	PROPNGENSGDEF	Alexander
fitxaketa	NABSSGDEF	fitxaketa
ere	CONJ	ere
gertu	ADV	gertu
egon	VNFIN	egon
daiteke	VARGAB3SPOT	*edin
;	_	;
datorren	VARGAB3SPROGIND	etorri
astean	NSGINANIN+ESSDEF	aste
Gasteizen	PROPNSGIN+ESSDEF	Gasteiz
izan	VNFIN	izan
dezake	VARGAB3SARGER3SPOT	*ezan
Ivanovicek	PROPNERGSGDEF	Ivanovic
.	_	.

Halere	CONJ	halere
,	_	,
saio	N	saio
bat	NUM	bat
gehiago	DETABSINDF	gehiago
izango	VV.PTCPPROSP	izan
da	VARGAB3SIND	izan
.	_	.

1996an	NUM	1996
Aristidek	PROPNERGSGDEF	Aristide
Rene	PROPN	Rene
Preval	PROPN	Preval
alderdikideari	NDATSGDEF	alderdikide
utzi	VV.PTCPPFV	utzi
zion	VARGDA3SARGER3SARGAB3SIND	*edun
kargua	NABSSGDEFINAN	kargu
,	_	,
Konstituzioak	NERGSGDEF	konstituzio
bigarren	NUM	bi+garren!
aldiz	NINSINDFINAN	aldi
bozetara	NPLAT+ALLDEF	boz
aurkeztea	VABS	aurkeztu
debekatzen	VNFINIPFV	debekatu
baitu	VARGER3SARGAB3SIND	*edun
.	_	.

Txoferrak	NERGSGANIMDEF	txofer
gelditu	VV.PTCP	gelditu
egin	VV.PTCPPFV	egin
zuen	VARGAB3SARGER3SIND	*edun
autoa	NABSSGINANDEF	auto
.	_	.

Begoña	PROPN	Begoña
Lasagabaster	PROPN	Lasagabaster
EAko	PROPNESSSGDEF	EA
ordezkariak	NERGSGDEFANIM	ordezkari
ere	CONJ	ere
aldaketak	NABSPLDEF	aldaketa
eta	CONJ	eta
aldaketak	NABSPLDEF	aldaketa
egiteko	VESS	egin
modua	NABSSGDEFINAN	modu
salatu	VV.PTCPPFV	salatu
ditu	VARGAB3PARGER3SIND	*edun
.	_	.

Foru	N	foru
Aldundiko	NESSSGDEF	aldundi
gobernua	NABSSGDEF	gobernu
gutxiengoan	NSGIN+ESSDEF	gutxiengo
dagoela	VARGAB3SPROGIND	egon
onartu	VV.PTCP	onartu
eta	CONJ	eta
hari	DETDATSGDEF	hura
egonkortasuna	NABSSGINANDEF	egonkortasun
emateko	VESS	eman
nahia	NABSSGINANDEF	nahi
ez	PARTNEG	ez
zuen	VARGAB3SARGER3SIND	*edun
ezkutatu	VV.PTCPPFV	ezkutatu
Sudupek	PROPNERGSGDEF	Sudupe
.	_	.

-	_	-
Bera	DETABSSGDEF	bera
ere	CONJ	ere
epotxa	NABSSGDEF	ipotx
da	VARGAB3SPROGIND	izan
,	_	,
eta	CONJ	eta
bikote	N	bikote
